Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Texans won the coin toss and deferred, Titans to receive the opening kickoff.",,
1,15:00,,,HOU 35,0,0,"Ka'imi Fairbairn kicks off 53 yards, returned by Julius Chestnut for 15 yards (tackle by Tremon Smith)",0.000,0.740
1,14:46,1,10,TEN 27,0,0,Derrick Henry right end for 2 yards (tackle by Jalen Pitre),0.740,0.470
1,14:20,2,8,TEN 29,0,0,Malik Willis pass complete short right to Derrick Henry for -5 yards (tackle by Maliek Collins and Roy Lopez),0.470,-0.890
1,13:47,3,13,TEN 24,0,0,Malik Willis sacked by Ogbonnia Okoronkwo for -6 yards,-0.890,-2.240
1,13:08,4,19,TEN 18,0,0,"Ryan Stonehouse punts 56 yards, returned by Desmond King for no gain (tackle by Davontae Harris)",-2.240,-0.670
1,12:55,1,10,HOU 26,0,0,Royce Freeman right tackle for 2 yards (tackle by Joshua Kalu and Andrew Adams),0.670,0.400
1,12:17,2,8,HOU 28,0,0,Davis Mills pass incomplete short middle intended for Brandin Cooks (defended by Teair Tart),0.400,-0.300
1,12:07,3,8,HOU 28,0,0,Davis Mills pass incomplete deep middle intended for Teagan Quitoriano,-0.300,-1.500
1,12:07,4,8,HOU 28,0,0,"Cameron Johnston punts 38 yards, returned by Robert Woods for 6 yards (tackle by Neville Hewitt)",-1.500,-1.600
1,11:57,1,10,TEN 40,0,0,Derrick Henry left tackle for 5 yards (tackle by Christian Harris and Desmond King),1.600,1.730
1,11:18,2,5,TEN 45,0,0,Derrick Henry left end for no gain (tackle by Jalen Pitre) (no play),1.730,1.050
1,11:11,2,10,TEN 40,0,0,Malik Willis sacked by Jonathan Owens for no gain,1.050,0.430
1,10:15,3,9,TEN 40,0,0,Malik Willis pass complete short left to Nick Westbrook-Ikhine for 9 yards (tackle by Tavierre Thomas),0.430,-0.130
1,9:32,4,1,TEN 49,0,0,Malik Willis up the middle for 3 yards (tackle by Thomas Booker),-0.130,2.390
1,8:58,1,10,HOU 48,0,6,"Derrick Henry right tackle for 48 yards, touchdown",2.390,7.000
1,8:48,,,HOU 15,0,7,Randy Bullock kicks extra point good,0.000,0.000
1,8:48,,,TEN 35,0,7,"Randy Bullock kicks off 65 yards, touchback.",0.000,0.610
1,8:48,1,10,HOU 25,0,7,Royce Freeman right guard for 5 yards (tackle by Kevin Byard),0.610,0.740
1,8:08,2,5,HOU 30,0,7,Royce Freeman up the middle for 2 yards (tackle by Monty Rice),0.740,0.300
1,7:25,3,3,HOU 32,0,7,Davis Mills scrambles right guard for 4 yards (tackle by Monty Rice),0.300,1.330
1,6:47,1,10,HOU 36,0,7,Royce Freeman right tackle for 3 yards (tackle by Kevin Strong),1.330,1.200
1,6:16,2,7,HOU 39,0,7,Jeff Driskel pass complete short right to Brevin Jordan for 15 yards (tackle by Kevin Byard),1.200,2.520
1,5:28,1,10,TEN 46,0,7,Royce Freeman up the middle for 4 yards (tackle by Kevin Byard and Roger McCreary),2.520,2.520
1,4:53,2,6,TEN 42,0,7,Davis Mills pass complete short right to Jeff Driskel for 4 yards (tackle by Joshua Kalu),2.520,2.350
1,4:12,3,2,TEN 38,0,7,Davis Mills pass complete deep right to Jordan Akins for 30 yards (tackle by Andrew Adams),2.350,5.370
1,3:30,1,8,TEN 8,0,7,Royce Freeman left tackle for 2 yards (tackle by Denico Autry),5.370,4.950
1,2:52,2,6,TEN 6,0,7,Davis Mills pass incomplete short left intended for Chris Moore,4.950,4.040
1,2:44,,,,,,Timeout #1 by Houston Texans,,
1,2:44,3,6,TEN 6,6,7,"Davis Mills right end for 5 yards. Davis Mills fumbles (forced by Denico Autry), recovered by Rex Burkhead in end zone, touchdown",4.040,7.000
1,2:34,,,TEN 15,7,7,Ka'imi Fairbairn kicks extra point good,0.000,0.000
1,2:34,,,HOU 35,7,7,"Ka'imi Fairbairn kicks off 64 yards, returned by Julius Chestnut for 24 yards (tackle by Neville Hewitt and Dare Ogunbowale)",0.000,0.610
1,2:30,1,10,TEN 25,7,7,"Malik Willis pass complete short right to Treylon Burks for no gain (tackle by Jalen Pitre). Penalty on Nicholas Petit-Frere: Offensive Holding, 10 yards (accepted) (no play)",0.610,-0.410
1,2:03,1,20,TEN 15,7,7,Derrick Henry left guard for 13 yards (tackle by Jake Hansen),-0.410,0.470
1,1:46,2,7,TEN 28,7,7,Derrick Henry right guard for 1 yard (tackle by Christian Harris and Roy Lopez),0.470,-0.100
1,1:04,3,6,TEN 29,7,7,Malik Willis sacked by Ogbonnia Okoronkwo for -5 yards,-0.100,-1.770
1,0:10,4,11,TEN 24,7,7,"Ryan Stonehouse punts 44 yards, returned by Desmond King for 9 yards (tackle by Kevin Byard)",-1.770,-1.660
Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,HOU 41,7,7,"Davis Mills pass incomplete short left intended for Brandin Cooks. Penalty on Joshua Kalu: Defensive Offside, 5 yards (accepted) (no play)",1.660,2.390
2,14:55,1,5,HOU 46,7,7,Dare Ogunbowale left tackle for -2 yards (tackle by Rashad Weaver),2.390,1.530
2,14:21,2,7,HOU 44,7,7,Dare Ogunbowale up the middle for 7 yards (tackle by Monty Rice and Tarell Basham),1.530,2.320
2,13:35,1,10,TEN 49,7,7,Dare Ogunbowale up the middle for 3 yards (tackle by Monty Rice),2.320,2.190
2,12:58,,,,,,Timeout #1 by Tennessee Titans,,
2,12:58,2,7,TEN 46,7,7,Jeff Driskel pass complete short right to Chris Moore for 13 yards (tackle by Kevin Byard),2.190,3.380
2,12:12,1,10,TEN 33,7,7,"Davis Mills pass complete deep left to Brandin Cooks for no gain, touchdown. Penalty on Jordan Akins: Illegal Formation, 5 yards (declined) . Penalty on Jordan Akins: Offensive Holding, 10 yards (accepted) (no play)",3.380,2.720
2,12:06,1,20,TEN 43,7,7,Jeff Driskel pass complete short right to Chris Moore for 12 yards (tackle by Kevin Byard and Monty Rice),2.720,3.110
2,11:19,2,8,TEN 31,7,7,Davis Mills pass complete short middle to Jordan Akins for 5 yards (tackle by Monty Rice),3.110,3.070
2,10:38,3,3,TEN 26,7,7,Royce Freeman up the middle for 3 yards (tackle by Jack Gibbens and Jeffery Simmons),3.070,4.040
2,9:53,1,10,TEN 23,7,7,Davis Mills pass complete short right to Royce Freeman for 6 yards (tackle by Roger McCreary and Jack Gibbens),4.040,4.380
2,9:10,2,4,TEN 17,7,7,Royce Freeman right end for 5 yards (tackle by Kevin Byard),4.380,4.780
2,8:26,1,10,TEN 12,7,7,Royce Freeman left guard for 3 yards (tackle by Monty Rice and Joshua Kalu),4.780,4.640
2,7:43,2,7,TEN 9,7,7,Davis Mills pass incomplete short left,4.640,3.700
2,7:36,3,7,TEN 9,7,7,Davis Mills pass complete short left to Rex Burkhead for 2 yards (tackle by Lonnie Johnson and Denico Autry),3.700,2.980
2,6:53,4,5,TEN 7,10,7,Ka'imi Fairbairn 25 yard field goal good,2.980,3.000
2,6:50,,,HOU 35,10,7,"Ka'imi Fairbairn kicks off 66 yards, returned by Julius Chestnut for 28 yards (tackle by Eric Murray and Tavierre Thomas)",0.000,0.740
2,6:45,1,10,TEN 27,10,7,"Derrick Henry up the middle for no gain (tackle by Jonathan Greenard and M.J. Stewart). Penalty on Kurt Hinish: Defensive Offside, 5 yards (accepted) (no play)",0.740,1.470
2,6:20,1,5,TEN 32,10,7,Derrick Henry left end for 7 yards (tackle by Desmond King),1.470,1.530
2,5:41,1,10,TEN 39,10,7,Derrick Henry right end for -4 yards (tackle by Jonathan Greenard),1.530,0.450
2,5:01,2,14,TEN 35,10,7,Malik Willis pass complete short left to Robert Woods for 10 yards (tackle by Christian Kirksey),0.450,1.090
2,4:26,3,4,TEN 45,10,7,"Malik Willis up the middle for -1 yards (tackle by Roy Lopez). Penalty on Aaron Brewer: Offensive Holding, 10 yards (declined)",1.090,-0.460
2,4:08,4,5,TEN 44,10,7,"Ryan Stonehouse punts 48 yards, returned by Desmond King for 15 yards (tackle by Chigoziem Okonkwo and Jack Gibbens)",-0.460,-0.480
2,3:53,1,10,HOU 23,10,7,Royce Freeman left guard for 2 yards (tackle by DeMarcus Walker),0.480,0.200
2,3:20,2,8,HOU 25,10,7,Royce Freeman left tackle for -3 yards (tackle by DeMarcus Walker),0.200,-0.890
2,2:38,3,11,HOU 22,10,7,Davis Mills pass incomplete deep right intended for Brandin Cooks,-0.890,-1.900
2,2:30,4,11,HOU 22,10,7,Cameron Johnston punts 53 yards downed by Blake Cashman,-1.900,-0.610
2,2:20,1,10,TEN 25,10,7,Derrick Henry right tackle for 2 yards (tackle by Jalen Pitre),0.610,0.330
2,2:00,2,8,TEN 27,10,7,Malik Willis pass complete short right to Chigoziem Okonkwo for 10 yards (tackle by Jonathan Owens),0.330,1.400
2,1:54,1,10,TEN 37,10,7,Malik Willis pass incomplete short left intended for Chigoziem Okonkwo,1.400,0.860
2,1:51,2,10,TEN 37,10,7,Derrick Henry left guard for 10 yards (tackle by Jonathan Owens),0.860,2.060
2,1:32,1,10,TEN 47,10,7,Malik Willis pass incomplete short left intended for Treylon Burks,2.060,1.520
2,1:30,2,10,TEN 47,10,7,Malik Willis pass complete short left to Robert Woods for 9 yards (tackle by Christian Kirksey),1.520,2.020
2,1:12,3,1,HOU 44,10,7,Derrick Henry up the middle for 2 yards (tackle by Christian Kirksey),2.020,2.790
2,1:06,,,,,,Timeout #2 by Tennessee Titans,,
2,1:06,1,10,HOU 42,10,7,Derrick Henry left tackle for -3 yards (tackle by Kurt Hinish and Jonathan Greenard),2.790,1.840
2,0:47,2,13,HOU 45,10,7,Malik Willis pass complete short middle to Derrick Henry for 5 yards (tackle by Christian Kirksey),1.840,1.820
2,0:26,3,8,HOU 40,10,7,"Penalty on Nick Westbrook-Ikhine: False Start, 5 yards (accepted) (no play)",1.820,1.160
2,0:26,,,,,,Timeout #2 by Houston Texans,,
2,0:26,3,13,HOU 45,10,7,Malik Willis sacked by Blake Cashman for no gain,1.160,0.270
2,0:20,4,13,HOU 45,10,7,Ryan Stonehouse punts 36 yards,0.270,0.380
2,0:09,1,10,HOU 9,10,7,Davis Mills kneels for -1 yards,-0.380,-0.850
Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 35,10,7,"Randy Bullock kicks off 63 yards, returned by Tremon Smith for 26 yards (tackle by Andrew Adams)",0.000,0.810
3,14:54,1,10,HOU 28,10,7,Davis Mills pass incomplete short left intended for Brandin Cooks (defended by Denico Autry),0.810,0.260
3,14:51,2,10,HOU 28,10,7,Davis Mills pass incomplete short right,0.260,-0.430
3,14:43,3,10,HOU 28,10,7,Davis Mills pass complete deep left to Brandin Cooks for 16 yards (tackle by Tre Avery),-0.430,1.860
3,14:00,1,10,HOU 44,10,7,Jeff Driskel pass incomplete short right,1.860,1.320
3,13:55,2,10,HOU 44,10,7,Davis Mills pass complete short left to Brandin Cooks for 8 yards (tackle by Tre Avery),1.320,1.690
3,13:15,3,2,TEN 48,10,7,Royce Freeman right guard for 1 yard (tackle by Teair Tart),1.690,0.130
3,12:31,4,1,TEN 47,10,7,Jeff Driskel left end for no gain (tackle by Joshua Kalu and Denico Autry),0.130,-2.130
3,12:25,1,10,TEN 48,10,7,Derrick Henry up the middle for -1 yards (tackle by Maliek Collins),2.130,1.450
3,11:46,2,11,TEN 47,10,7,Malik Willis scrambles right tackle for 12 yards (tackle by Christian Harris),1.450,2.850
3,11:02,1,10,HOU 41,10,7,Derrick Henry right guard for 6 yards (tackle by Christian Kirksey and Rasheem Green),2.850,3.120
3,10:22,2,4,HOU 35,10,7,Treylon Burks left end for 15 yards (tackle by Jalen Pitre and Desmond King),3.120,4.240
3,9:40,1,10,HOU 20,10,7,Derrick Henry right end for 6 yards (tackle by Christian Harris),4.240,4.640
3,8:59,2,4,HOU 14,10,13,"Malik Willis for 14 yards, touchdown",4.640,7.000
3,8:51,,,HOU 15,10,14,Randy Bullock kicks extra point good,0.000,0.000
3,8:51,,,TEN 35,10,14,"Randy Bullock kicks off 53 yards, returned by Dare Ogunbowale for 25 yards (tackle by Jonathan Ward)",0.000,1.400
3,8:45,1,10,HOU 37,10,14,Dare Ogunbowale left tackle for 1 yard (tackle by Jeffery Simmons and Teair Tart),1.400,0.990
3,8:11,2,9,HOU 38,10,14,Dare Ogunbowale left end for 1 yard (tackle by Jeffery Simmons),0.990,0.430
3,7:29,3,8,HOU 39,10,14,"Penalty on Laremy Tunsil: False Start, 5 yards (accepted) (no play)",0.430,-0.230
3,7:10,3,13,HOU 34,10,14,Davis Mills pass short left (defended by Tre Avery) intended for Brandin Cooks is intercepted by Jack Gibbens at HOU-47 and returned for 7 yards (tackle by Rex Burkhead),-0.230,-2.920
3,7:01,1,10,HOU 40,10,14,Derrick Henry left guard for 2 yards (tackle by Maliek Collins and Desmond King),2.920,2.640
3,6:24,2,8,HOU 38,10,14,Malik Willis pass incomplete deep right,2.640,1.950
3,6:14,3,8,HOU 38,10,14,Malik Willis pass incomplete short middle intended for Austin Hooper (defended by Christian Harris),1.950,0.720
3,6:10,4,8,HOU 38,10,14,Malik Willis pass incomplete short left intended for Nick Westbrook-Ikhine (defended by Tavierre Thomas),0.720,-1.470
3,6:06,1,10,HOU 38,10,14,Royce Freeman left guard for 3 yards (tackle by Denico Autry and Teair Tart),1.470,1.330
3,5:25,2,7,HOU 41,10,14,Royce Freeman left tackle for -3 yards (tackle by Denico Autry and Jack Gibbens),1.330,0.230
3,4:43,3,10,HOU 38,10,14,Davis Mills pass complete short middle to Jordan Akins for 4 yards (tackle by Jack Gibbens),0.230,-0.590
3,4:04,4,6,HOU 42,10,14,"Cameron Johnston punts 48 yards, fair catch by Robert Woods at TEN-10",-0.590,0.380
3,3:55,1,10,TEN 10,10,14,Derrick Henry up the middle for 2 yards (tackle by Rasheem Green and Jake Hansen),-0.380,-0.630
3,3:23,2,8,TEN 12,10,14,Derrick Henry right guard for 2 yards (tackle by Kurt Hinish and Thomas Booker),-0.630,-0.950
3,2:40,3,6,TEN 14,10,14,Malik Willis pass complete short middle to Robert Woods for 5 yards (tackle by Christian Harris),-0.950,-2.140
3,1:56,4,1,TEN 19,10,14,"Ryan Stonehouse punts 61 yards, returned by Desmond King for 11 yards (tackle by Joseph Jones)",-2.140,-1.000
3,1:41,1,10,HOU 31,10,14,Davis Mills pass incomplete short left intended for Chris Moore (defended by Denico Autry),1.000,0.460
3,1:35,2,10,HOU 31,10,14,Davis Mills pass incomplete deep left intended for Brandin Cooks,0.460,-0.230
3,1:29,3,10,HOU 31,10,14,Davis Mills pass incomplete short right intended for Amari Rodgers,-0.230,-1.310
3,1:24,4,10,HOU 31,10,14,"Cameron Johnston punts 48 yards, returned by Robert Woods for 10 yards (tackle by Jalen Reeves-Maybin)",-1.310,-1.000
3,1:15,1,10,TEN 31,10,14,Malik Willis pass complete short middle to Nick Westbrook-Ikhine for 14 yards (tackle by Jalen Pitre),1.000,1.930
3,0:39,1,10,TEN 45,10,14,Derrick Henry right guard for 4 yards (tackle by Jalen Pitre),1.930,1.920
Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,TEN 49,10,14,Malik Willis pass complete short right to Austin Hooper for 5 yards (tackle by Jalen Pitre),1.920,1.880
4,14:29,3,1,HOU 46,10,14,Derrick Henry up the middle for 2 yards (tackle by Rasheem Green and Jonathan Greenard),1.880,2.650
4,13:55,1,10,HOU 44,10,14,"Derrick Henry left tackle for 2 yards. Derrick Henry fumbles (forced by Jake Hansen), recovered by Jonathan Greenard at HOU-42 (tackle by Jake Hansen)",2.650,-1.730
4,13:44,1,10,HOU 42,10,14,"Penalty on Jeffery Simmons: Defensive Offside, 5 yards (accepted) (no play)",1.730,2.460
4,13:14,1,5,HOU 47,10,14,Davis Mills pass complete short left to Troy Hairston for no gain (tackle by Joseph Jones),2.460,1.860
4,12:34,2,5,HOU 47,10,14,Davis Mills pass complete deep middle to Phillip Dorsett for 18 yards (tackle by Roger McCreary),1.860,3.250
4,11:50,1,10,TEN 35,10,14,Davis Mills pass complete short right to Brandin Cooks for 4 yards (tackle by Roger McCreary),3.250,3.240
4,11:18,2,6,TEN 31,10,14,Dare Ogunbowale up the middle for 8 yards (tackle by Jack Gibbens and Kevin Byard),3.240,4.040
4,10:45,1,10,TEN 23,10,14,Davis Mills pass complete short left to Phillip Dorsett for 7 yards,4.040,4.560
4,10:12,2,3,TEN 16,10,14,Dare Ogunbowale left guard for 6 yards (tackle by Kevin Byard and Rashad Weaver),4.560,4.910
4,9:35,1,10,TEN 10,10,14,Dare Ogunbowale up the middle for 4 yards (tackle by Rashad Weaver),4.910,4.950
4,8:57,2,6,TEN 6,10,14,Davis Mills sacked by Denico Autry for -3 yards,4.950,3.360
4,8:13,3,9,TEN 9,10,14,Davis Mills pass complete short left to Rex Burkhead for 5 yards (tackle by Jack Gibbens and Lonnie Johnson),3.360,3.030
4,7:27,4,4,TEN 4,13,14,Ka'imi Fairbairn 22 yard field goal good,3.030,3.000
4,7:25,,,HOU 35,13,14,"Ka'imi Fairbairn kicks off 62 yards, returned by Julius Chestnut for 18 yards (tackle by Grayland Arnold)",0.000,0.340
4,7:21,1,10,TEN 21,13,14,Derrick Henry right guard for 1 yard (tackle by Ogbonnia Okoronkwo),0.340,-0.070
4,6:41,2,9,TEN 22,13,14,Malik Willis pass complete short right to Geoff Swaim for -1 yards (tackle by Ogbonnia Okoronkwo and Steven Nelson),-0.070,-0.890
4,5:59,3,10,TEN 21,13,14,Malik Willis right guard for 2 yards (tackle by Ogbonnia Okoronkwo),-0.890,-1.830
4,5:23,4,8,TEN 23,13,14,"Ryan Stonehouse punts 56 yards, returned by Desmond King for 6 yards (tackle by Morgan Cox and Chigoziem Okonkwo)",-1.830,-0.740
4,5:07,1,10,HOU 27,13,14,Davis Mills pass complete short middle to Brevin Jordan for 6 yards (tackle by Monty Rice),0.740,1.010
4,4:30,2,4,HOU 33,13,14,Davis Mills pass complete deep right to Phillip Dorsett for 20 yards (tackle by Roger McCreary),1.010,2.460
4,3:51,1,10,TEN 47,13,14,Davis Mills pass complete deep right to Amari Rodgers for 37 yards (tackle by Lonnie Johnson),2.460,4.910
4,3:43,1,10,TEN 10,13,14,Royce Freeman right end for 4 yards (tackle by Jack Gibbens),4.910,4.950
4,2:58,2,6,TEN 6,19,14,"Davis Mills pass complete short left to Brandin Cooks for 6 yards, touchdown. Penalty on Lonnie Johnson: Illegal Use of Hands / Defense, 5 yards (declined)",4.950,7.000
4,2:52,,,TEN 2,19,14,Two Point Attempt: Davis Mills pass incomplete,1.000,-1.000
4,2:52,,,HOU 35,19,14,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
4,2:52,1,10,TEN 25,19,14,Derrick Henry up the middle for 6 yards (tackle by Tavierre Thomas and Jalen Pitre),0.610,0.870
4,2:35,2,4,TEN 31,19,14,Derrick Henry right tackle for 11 yards (tackle by Rasheem Green and Jalen Pitre),0.870,1.730
4,2:09,1,10,TEN 42,19,14,Malik Willis pass incomplete short right,1.730,1.190
4,2:06,2,10,TEN 42,19,14,Malik Willis left tackle for 7 yards (tackle by Roy Lopez),1.190,1.420
4,2:00,3,3,TEN 49,19,14,Malik Willis left guard for 6 yards (tackle by Jalen Pitre),1.420,2.590
4,1:39,1,10,HOU 45,19,14,Malik Willis pass short left intended for Treylon Burks is intercepted by Christian Harris at HOU-42 and returned for 20 yards (tackle by Aaron Brewer),2.590,-3.050
4,1:33,1,10,TEN 38,19,14,"Penalty on HOU: Illegal Formation, 5 yards (declined)",3.050,2.370
4,1:33,2,11,TEN 39,19,14,Royce Freeman up the middle for -1 yards (tackle by Teair Tart and Jeffery Simmons),2.370,1.550
4,1:23,,,,,,Timeout #1 by Tennessee Titans,,
4,1:23,3,12,TEN 40,19,14,Jeff Driskel left end for 2 yards (tackle by Monty Rice),1.550,0.720
4,1:17,,,,,,Timeout #2 by Tennessee Titans,,
4,1:17,4,10,TEN 38,19,14,Cameron Johnston punts 34 yards downed by Tremon Smith,0.720,0.380
4,1:10,1,10,TEN 4,19,14,Malik Willis pass incomplete short middle intended for Robert Woods (defended by Maliek Collins),-0.380,-0.780
4,1:06,2,10,TEN 4,19,14,Malik Willis pass complete short left to Robert Woods for 6 yards (tackle by Blake Cashman),-0.780,-0.720
4,0:47,3,4,TEN 10,19,14,Malik Willis pass complete short right to Hassan Haskins for 8 yards (tackle by Christian Harris and Tavierre Thomas),-0.720,0.040
4,0:38,,,,,,Timeout #3 by Tennessee Titans,,
4,0:38,,,,,,Timeout #1 by Houston Texans,,
4,0:38,1,10,TEN 18,19,14,Malik Willis pass complete short middle to Hassan Haskins for 9 yards (tackle by Tavierre Thomas),0.040,0.820
4,0:16,2,1,TEN 27,19,14,"Malik Willis for no gain. Malik Willis fumbles (forced by Jerry Hughes), recovered by Malik Willis at TEN-27 Malik Willis pass complete deep right to Austin Hooper for 15 yards (tackle by Christian Kirksey). Penalty on Jonathan Greenard: Face Mask (15 Yards), 15 yards (accepted)",0.820,2.720
4,0:05,,,,,,Timeout #2 by Houston Texans,,
4,0:05,1,10,HOU 43,19,14,Malik Willis pass deep left is intercepted by Jalen Pitre in end zone and returned for 6 yards,2.720,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
