Quarter,Time,Down,ToGo,Location,ATL,CAR,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Panthers won the coin toss and deferred, Falcons to receive the opening kickoff.",,
1,15:00,,,CAR 35,0,0,"Eddy Pineiro kicks off 63 yards, returned by Cordarrelle Patterson for 21 yards (tackle by Jammie Robinson and Kamu Grugier-Hill)",0.000,0.480
1,14:56,1,10,ATL 23,0,0,Tyler Allgeier left tackle for 2 yards (tackle by Brian Burns and DeShawn Williams),0.480,0.200
1,14:28,2,8,ATL 25,0,0,Desmond Ridder pass complete short middle to Tucker Fisk for 9 yards (tackle by Deion Jones and Frankie Luvu),0.200,1.200
1,13:52,1,10,ATL 34,0,0,Tyler Allgeier left guard for 6 yards (tackle by DeShawn Williams and Xavier Woods),1.200,1.470
1,13:12,2,4,ATL 40,0,0,Cordarrelle Patterson left tackle for no gain (tackle by Brian Burns and Frankie Luvu),1.470,0.760
1,12:35,3,4,ATL 40,0,0,Bijan Robinson left tackle for 9 yards (tackle by Frankie Luvu),0.760,2.190
1,11:58,1,10,ATL 49,0,0,Desmond Ridder pass complete short right to Kyle Pitts for 10 yards (tackle by Donte Jackson),2.190,2.850
1,11:20,1,10,CAR 41,0,0,Tyler Allgeier right tackle for 5 yards (tackle by Nick Thurman and Kamu Grugier-Hill),2.850,2.980
1,10:46,2,5,CAR 36,0,0,Tyler Allgeier right tackle for 3 yards (tackle by Derrick Brown and Frankie Luvu),2.980,2.680
1,10:11,3,2,CAR 33,0,0,Bijan Robinson left end for -1 yards (tackle by Donte Jackson and Frankie Luvu),2.680,1.090
1,9:28,4,3,CAR 34,0,0,Bijan Robinson left tackle for -1 yards (tackle by Yetur Gross-Matos and Frankie Luvu),1.090,-1.330
1,9:21,1,10,CAR 36,0,0,Chuba Hubbard left end for 22 yards (tackle by AJ Terrell),1.330,2.790
1,8:44,1,10,ATL 42,0,0,Chuba Hubbard left guard for no gain (tackle by Jessie Bates and Albert Huggins),2.790,2.240
1,8:06,2,10,ATL 42,0,0,Bryce Young pass complete short left to Adam Thielen for 8 yards (tackle by Jessie Bates),2.240,2.610
1,7:29,3,2,ATL 34,0,0,Chuba Hubbard up the middle for 1 yard (tackle by Lorenzo Carter),2.610,1.210
1,6:47,4,1,ATL 33,0,0,Chuba Hubbard up the middle for no gain (tackle by Calais Campbell),1.210,-1.200
1,6:43,1,10,ATL 34,0,0,Bijan Robinson left end for -2 yards (tackle by Xavier Woods),1.200,0.390
1,6:10,2,12,ATL 32,0,0,Desmond Ridder scrambles up the middle for 1 yard (tackle by Deion Jones),0.390,-0.160
1,5:27,3,11,ATL 33,0,0,Desmond Ridder pass incomplete short right intended for Bijan Robinson (defended by Brian Burns),-0.160,-1.180
1,5:21,4,11,ATL 33,0,0,"Penalty on Micah Abernathy: False Start, 5 yards (accepted) (no play)",-1.180,-1.500
1,5:21,4,16,ATL 28,0,0,Bradley Pinion punts 35 yards out of bounds,-1.500,-1.400
1,5:14,1,10,CAR 37,0,0,Bryce Young pass complete short left to Jonathan Mingo for 6 yards (tackle by Arnold Ebiketie),1.400,1.670
1,4:39,2,4,CAR 43,0,0,Bryce Young pass incomplete deep right intended for DJ Chark,1.670,0.960
1,4:32,3,4,CAR 43,0,0,Bryce Young pass incomplete deep right intended for Adam Thielen,0.960,-0.520
1,4:26,4,4,CAR 43,0,0,Johnny Hekker punts 53 yards downed by Sam Franklin,-0.520,0.380
1,4:17,1,10,ATL 4,0,0,Tyler Allgeier left guard for 8 yards (tackle by Chris Wormley),-0.380,-0.200
1,3:46,2,2,ATL 12,0,0,Tyler Allgeier left tackle for 1 yard (tackle by Yetur Gross-Matos),-0.200,-0.370
1,3:11,3,1,ATL 13,0,0,Tyler Allgeier up the middle for 4 yards (tackle by Frankie Luvu),-0.370,-0.060
1,2:36,1,10,ATL 17,0,0,Cordarrelle Patterson up the middle for -5 yards (tackle by Jaycee Horn and Chris Wormley),-0.060,-1.150
1,1:55,2,15,ATL 12,0,0,Desmond Ridder pass complete short right to Tyler Allgeier for 6 yards (tackle by Troy Hill),-1.150,-1.130
1,1:15,3,9,ATL 18,0,0,Desmond Ridder pass incomplete short right,-1.130,-2.240
1,1:09,4,9,ATL 18,0,0,"Bradley Pinion punts 47 yards, fair catch by Ihmir Smith-Marsette at CAR-35",-2.240,-1.270
1,1:01,1,10,CAR 35,0,0,Miles Sanders right end for -4 yards (tackle by Kaden Elliss and Arnold Ebiketie),1.270,0.180
1,0:16,2,14,CAR 31,0,0,Bryce Young pass incomplete short left,0.180,-0.490
1,0:08,3,14,CAR 31,0,0,Bryce Young pass complete short left to Jonathan Mingo for 1 yard (tackle by AJ Terrell and Richie Grant),-0.490,-1.240
1,0:03,,,,,,Timeout #1 by Carolina Panthers,,
1,0:03,4,14,CAR 32,0,0,"Johnny Hekker punts 52 yards, returned by DeAundre Alford for 1 yard (tackle by Sam Franklin)",-1.240,0.060
Quarter,Time,Down,ToGo,Location,ATL,CAR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,ATL 17,0,0,"Desmond Ridder aborted snap, recovered by Keith Smith at ATL-14 and returned for 1 yard Keith Smith for no gain (tackle by Brian Burns)",-0.060,-0.420
2,14:26,2,9,ATL 18,0,0,Tyler Allgeier left guard for 6 yards (tackle by Yetur Gross-Matos and Derrick Brown),-0.420,-0.370
2,13:55,3,3,ATL 24,0,0,Tyler Allgeier up the middle for -2 yards (tackle by Nick Thurman and Derrick Brown),-0.370,-1.960
2,13:10,4,5,ATL 21,0,0,"Penalty on Micah Abernathy: False Start, 5 yards (accepted) (no play)",-1.960,-2.390
2,13:02,4,10,ATL 16,0,0,"Bradley Pinion punts 52 yards, fair catch by Ihmir Smith-Marsette at CAR-31",-2.390,-1.000
2,12:54,1,10,CAR 31,0,0,Chuba Hubbard right guard for -1 yards (tackle by Nathan Landman and DeMarcco Hellams),1.000,0.320
2,12:12,2,11,CAR 30,0,0,Bryce Young pass complete short left to Chuba Hubbard for 6 yards (tackle by DeMarcco Hellams),0.320,0.430
2,11:28,3,5,CAR 36,0,0,"Penalty on Cade Mays: False Start, 5 yards (accepted) (no play)",0.430,-0.230
2,11:12,3,10,CAR 31,0,0,Bryce Young sacked by Calais Campbell for -1 yards,-0.230,-1.370
2,10:35,4,11,CAR 30,0,0,"Johnny Hekker punts 36 yards, returned by DeAundre Alford for 8 yards (tackle by Kamu Grugier-Hill)",-1.370,-1.730
2,10:24,1,10,ATL 42,0,0,Desmond Ridder pass complete short right to Bijan Robinson for 3 yards (tackle by Jaycee Horn),1.730,1.590
2,9:47,2,7,ATL 45,0,0,Desmond Ridder pass complete short right to KhaDarel Hodge for 10 yards (tackle by Jaycee Horn),1.590,2.590
2,9:21,1,10,CAR 45,0,0,Desmond Ridder pass incomplete short right intended for Bijan Robinson,2.590,2.040
2,9:16,2,10,CAR 45,0,0,Cordarrelle Patterson right guard for 3 yards (tackle by LaBryan Ray and Derrick Brown),2.040,1.750
2,8:41,3,7,CAR 42,0,0,"Desmond Ridder pass incomplete deep right intended for Van Jefferson. Penalty on Van Jefferson: Illegal Motion, 5 yards (declined)",1.750,0.460
2,8:35,4,7,CAR 42,0,0,"Bradley Pinion punts 34 yards, recovered by Ihmir Smith-Marsette at CAR-8",0.460,0.380
2,8:26,1,10,CAR 8,0,0,Chuba Hubbard up the middle for 2 yards (tackle by Travis Bell),-0.380,-0.630
2,7:42,2,8,CAR 10,0,0,Chuba Hubbard left end for 2 yards (tackle by Calais Campbell and DeMarcco Hellams),-0.630,-0.950
2,7:02,3,6,CAR 12,0,0,Bryce Young pass complete short left to Jonathan Mingo for 5 yards (tackle by DeMarcco Hellams),-0.950,-2.320
2,6:18,4,1,CAR 17,0,0,Johnny Hekker punts 46 yards,-2.320,-1.400
2,6:06,1,10,ATL 37,0,0,Desmond Ridder pass complete deep right to Jonnu Smith for 56 yards (tackle by Vonn Bell),1.400,5.930
2,5:28,1,5,CAR 7,0,0,Bijan Robinson left end for 5 yards (tackle by Jeremy Chinn),5.930,5.720
2,4:52,2,2,CAR 2,6,0,"Desmond Ridder pass complete short middle to Cordarrelle Patterson for 2 yards, touchdown",5.720,7.000
2,4:49,,,CAR 15,7,0,Younghoe Koo kicks extra point good,0.000,0.000
2,4:49,,,ATL 35,7,0,"Younghoe Koo kicks off 65 yards, touchback.",0.000,0.610
2,4:49,1,10,CAR 25,7,0,Ihmir Smith-Marsette right end for 15 yards (tackle by Kaden Elliss),0.610,1.600
2,4:10,1,10,CAR 40,7,0,Miles Sanders left guard for 3 yards (tackle by Joe Gaziano),1.600,1.460
2,3:32,2,7,CAR 43,7,0,Miles Sanders right end for no gain (tackle by Kaden Elliss),1.460,0.760
2,2:49,3,7,CAR 43,7,0,Bryce Young pass complete short right to Stephen Sullivan for 14 yards (tackle by Clark Phillips),0.760,2.720
2,2:05,1,10,ATL 43,7,0,"Penalty on Adam Thielen: False Start, 5 yards (accepted) (no play)",2.720,2.390
2,2:00,1,15,ATL 48,7,0,Chuba Hubbard right guard for -1 yards (tackle by Lorenzo Carter and Albert Huggins),2.390,1.370
2,1:21,2,16,ATL 49,7,0,Bryce Young pass complete short right to Adam Thielen for 13 yards (tackle by Clark Phillips),1.370,2.410
2,1:15,3,3,ATL 36,7,0,Bryce Young pass complete short right to Chuba Hubbard for 10 yards,2.410,3.840
2,1:06,1,10,ATL 26,7,0,Bryce Young pass complete short left to Adam Thielen for 16 yards (tackle by Mike Hughes),3.840,4.910
2,0:41,1,10,ATL 10,7,0,Bryce Young pass incomplete short left intended for Adam Thielen,4.910,4.190
2,0:37,2,10,ATL 10,7,0,Miles Sanders up the middle for 1 yard (tackle by DeMarcco Hellams),4.190,3.360
2,0:34,,,,,,Timeout #1 by Atlanta Falcons,,
2,0:34,3,9,ATL 9,7,0,Bryce Young sacked by Zach Harrison for -6 yards,3.360,2.380
2,0:26,,,,,,Timeout #2 by Atlanta Falcons,,
2,0:26,4,16,ATL 16,7,3,Eddy Pineiro 34 yard field goal good,2.380,3.000
2,0:22,,,CAR 35,7,3,"Kamu Grugier-Hill kicks off 53 yards, returned by Scott Miller for 14 yards (tackle by Troy Hill)",0.000,0.670
2,0:15,1,10,ATL 26,7,3,Desmond Ridder kneels for -1 yards,0.670,-0.010
Quarter,Time,Down,ToGo,Location,ATL,CAR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 35,7,3,"Bradley Pinion kicks off 57 yards, out of bounds",0.000,1.600
3,15:00,1,10,CAR 40,7,3,Chuba Hubbard left end for 21 yards (tackle by Jessie Bates),1.600,2.980
3,14:19,1,10,ATL 39,7,3,Chuba Hubbard left tackle for -3 yards (tackle by LaCale London and Lorenzo Carter),2.980,1.970
3,13:41,2,14,ATL 42,7,3,Bryce Young pass complete short middle to Ihmir Smith-Marsette for -7 yards (tackle by Calais Campbell),1.970,0.430
3,13:00,3,20,ATL 49,7,3,Bryce Young pass complete short right to Tommy Tremble for 13 yards (tackle by Jessie Bates),0.430,0.880
3,12:13,4,7,ATL 36,7,3,"Bryce Young pass complete short right to Adam Thielen for 6 yards (tackle by Clark Phillips) Replay Assistant challenged the first down ruling, and the play was upheld.",0.880,-0.940
3,12:11,1,10,ATL 30,7,3,Tyler Allgeier left end for 1 yard (tackle by DeShawn Williams and Yetur Gross-Matos),0.940,0.530
3,11:37,2,9,ATL 31,7,3,Desmond Ridder pass incomplete deep right intended for Drake London,0.530,-0.160
3,11:32,3,9,ATL 31,7,3,Desmond Ridder pass complete deep left to Kyle Pitts for 24 yards (tackle by Frankie Luvu),-0.160,2.590
3,11:05,1,10,CAR 45,7,3,"Ryan Neuzil aborted snap, recovered by KhaDarel Hodge at CAR-46 KhaDarel Hodge for no gain",2.590,1.640
3,10:27,2,13,CAR 48,7,3,Desmond Ridder pass complete short right to Jonnu Smith for 5 yards (tackle by Jaycee Horn and Vonn Bell),1.640,1.620
3,9:49,3,8,CAR 43,7,3,Bijan Robinson left tackle for no gain (tackle by Marquis Haynes),1.620,0.400
3,9:04,4,8,CAR 43,7,3,Bradley Pinion punts 30 yards downed by Richie Grant,0.400,0.320
3,8:55,1,10,CAR 13,7,3,Chuba Hubbard right tackle for 11 yards (tackle by Jessie Bates and DeMarcco Hellams),-0.320,0.540
3,8:16,1,10,CAR 24,7,3,Chuba Hubbard right guard for 18 yards (tackle by Jessie Bates),0.540,1.730
3,7:35,1,10,CAR 42,7,3,Chuba Hubbard up the middle for 1 yard (tackle by Jessie Bates and Nathan Landman),1.730,1.320
3,6:51,2,9,CAR 43,7,3,Bryce Young scrambles up the middle for 12 yards (tackle by Kaden Elliss),1.320,2.590
3,6:06,1,10,ATL 45,7,3,Chuba Hubbard up the middle for 1 yard (tackle by LaCale London),2.590,2.180
3,5:28,2,9,ATL 44,7,3,"Bryce Young sacked by Ta'Quon Graham for -6 yards. Bryce Young fumbles (forced by Ta'Quon Graham), recovered by Bryce Young at 50 (tackle by Ta'Quon Graham)",2.180,0.700
3,4:30,3,15,ATL 50,7,3,"Bryce Young pass incomplete deep left intended for DJ Chark. Penalty on AJ Terrell: Defensive Pass Interference, 10 yards (accepted) (no play)",0.700,2.920
3,4:25,1,10,ATL 40,7,3,Miles Sanders right tackle for 3 yards (tackle by Nathan Landman and Lorenzo Carter),2.920,2.780
3,3:46,2,7,ATL 37,7,3,Miles Sanders right tackle for -1 yards (tackle by Mike Hughes),2.780,1.950
3,3:04,3,8,ATL 38,7,3,"Bryce Young pass complete deep right to DJ Chark for no gain. Penalty on Gabe Jackson: Offensive Holding, 10 yards (accepted) (no play)",1.950,0.630
3,2:25,3,18,ATL 48,7,3,Bryce Young pass incomplete deep left intended for Jonathan Mingo,0.630,0.070
3,2:18,4,18,ATL 48,7,3,"Johnny Hekker punts 48 yards, touchback.",0.070,-0.280
3,2:10,1,10,ATL 20,7,3,Cordarrelle Patterson left tackle for no gain (tackle by Derrick Brown),0.280,-0.270
3,1:37,2,10,ATL 20,7,3,Desmond Ridder pass incomplete short left intended for Cordarrelle Patterson,-0.270,-0.960
3,1:33,3,10,ATL 20,7,3,"Bijan Robinson right end for 1 yard. Bijan Robinson fumbles (forced by Troy Hill), recovered by Brian Burns at ATL-24 (tackle by Troy Hill)",-0.960,-3.970
3,1:26,1,10,ATL 24,7,3,Ihmir Smith-Marsette left tackle for 3 yards (tackle by Ta'Quon Graham and Zach Harrison),3.970,3.840
3,0:42,2,7,ATL 21,7,3,Bryce Young pass complete short right to Ihmir Smith-Marsette for 8 yards (tackle by Clark Phillips),3.840,4.710
Quarter,Time,Down,ToGo,Location,ATL,CAR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,ATL 13,7,3,Ihmir Smith-Marsette right end for 9 yards (tackle by Clark Phillips and DeMarcco Hellams),4.710,5.730
4,14:22,2,1,ATL 4,7,3,Chuba Hubbard left tackle for -3 yards (tackle by Zach Harrison and Nathan Landman),5.730,4.330
4,13:39,3,4,ATL 7,7,3,Bryce Young pass incomplete short left intended for Adam Thielen,4.330,2.990
4,13:35,4,4,ATL 7,7,6,Eddy Pineiro 25 yard field goal good,2.990,3.000
4,13:32,,,CAR 35,7,6,"Kamu Grugier-Hill kicks off 42 yards, returned by DeAundre Alford for 8 yards (tackle by Tae Davis)",0.000,1.000
4,13:26,1,10,ATL 31,7,6,"Desmond Ridder pass incomplete deep right. Penalty on Brian Burns: Roughing the Passer, 15 yards (accepted) (no play)",1.000,1.990
4,13:19,1,10,ATL 46,7,6,Tyler Allgeier right tackle for 3 yards (tackle by Yetur Gross-Matos and Chris Wormley),1.990,1.860
4,12:37,2,7,ATL 49,7,6,Desmond Ridder pass incomplete short left intended for Kyle Pitts,1.860,1.160
4,12:31,3,7,ATL 49,7,6,Desmond Ridder pass complete short right to Drake London for 13 yards (tackle by Jaycee Horn),1.160,3.050
4,11:55,1,10,CAR 38,7,6,Desmond Ridder left end for -2 yards (tackle by Xavier Woods),3.050,2.240
4,11:26,2,12,CAR 40,7,6,Desmond Ridder pass complete short left to Drake London for 11 yards (tackle by Donte Jackson),2.240,3.010
4,11:04,3,1,CAR 29,7,6,Tyler Allgeier up the middle for 1 yard (tackle by Nick Thurman and Frankie Luvu),3.010,3.780
4,10:27,1,10,CAR 27,7,6,Tyler Allgeier left guard for 8 yards (tackle by Frankie Luvu and Jaycee Horn),3.780,4.250
4,9:47,2,2,CAR 20,7,6,Tyler Allgeier left tackle for -1 yards (tackle by Nick Thurman and Yetur Gross-Matos),4.250,3.400
4,9:08,3,3,CAR 21,7,6,Desmond Ridder pass complete short right to Kyle Pitts for 3 yards (tackle by C.J. Henderson),3.400,4.370
4,8:23,1,10,CAR 18,7,6,Cordarrelle Patterson left end for no gain (tackle by Nick Thurman),4.370,3.800
4,7:46,2,10,CAR 18,7,6,Desmond Ridder pass short left intended for Cordarrelle Patterson is intercepted by Xavier Woods at CAR-3 and returned for 2 yards (tackle by Drake London),3.800,0.380
4,7:35,1,10,CAR 5,7,6,Chuba Hubbard right guard for 1 yard (tackle by Calais Campbell),-0.380,-0.710
4,6:54,2,9,CAR 6,7,6,Bryce Young pass complete deep right to Tommy Tremble for 19 yards (tackle by Jessie Bates),-0.710,0.610
4,6:09,1,10,CAR 25,7,6,"Bryce Young sacked by Calais Campbell for no gain. Penalty on Clark Phillips: Defensive Holding, 5 yards (accepted) (no play)",0.610,0.940
4,5:33,1,10,CAR 30,7,6,Ihmir Smith-Marsette left end for 4 yards (tackle by AJ Terrell),0.940,0.930
4,4:53,2,6,CAR 34,7,6,Chuba Hubbard left end for 3 yards (tackle by Nathan Landman),0.930,0.630
4,4:47,3,3,CAR 37,7,6,Bryce Young pass complete deep right to Jonathan Mingo for 20 yards (tackle by Jeff Okudah),0.630,2.720
4,4:01,1,10,ATL 43,7,6,Chuba Hubbard right tackle for no gain (tackle by Zach Harrison),2.720,2.180
4,3:19,2,10,ATL 43,7,6,Bryce Young pass complete deep right to DJ Chark for 18 yards,2.180,3.910
4,3:13,1,10,ATL 25,7,6,Bryce Young pass complete short right to Miles Sanders for 7 yards (tackle by Jeff Okudah and Kaden Elliss),3.910,4.370
4,3:05,2,3,ATL 18,7,6,Chuba Hubbard left guard for 1 yard (tackle by Nathan Landman),4.370,3.950
4,2:22,3,1,ATL 17,7,6,Chuba Hubbard left guard for 2 yards (tackle by Albert Huggins and Calais Campbell),3.950,4.580
4,2:00,1,10,ATL 15,7,6,Bryce Young pass complete short right to Miles Sanders for 4 yards (tackle by Nathan Landman),4.580,4.640
4,1:54,,,,,,Timeout #1 by Atlanta Falcons,,
4,1:54,2,6,ATL 11,7,6,Chuba Hubbard up the middle for 3 yards (tackle by LaCale London and Jessie Bates),4.640,4.450
4,1:47,,,,,,Timeout #2 by Atlanta Falcons,,
4,1:47,3,3,ATL 8,7,6,Chuba Hubbard up the middle for 6 yards (tackle by DeMarcco Hellams and Jessie Bates),4.450,6.740
4,1:41,,,,,,Timeout #3 by Atlanta Falcons,,
4,1:41,1,2,ATL 2,7,6,Bryce Young kneels for -1 yards,6.740,5.530
4,1:01,2,3,ATL 3,7,6,Bryce Young kneels for -1 yards,5.530,4.490
4,0:21,3,4,ATL 4,7,6,Bryce Young kneels for -1 yards,4.490,3.010
4,0:01,,,,,,Timeout #1 by Carolina Panthers,,
4,0:01,4,5,ATL 5,7,9,Eddy Pineiro 23 yard field goal good,3.010,3.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
